Source,Target,Type,Id,Label,Intercal,Weight
711605503,666666,,,,,
711651903,666666,,,,,
711654603,666666,,,,,
711716003,666666,,,,,
712390803,666666,,,,,
714998103,666666,,,,,
715206803,666666,,,,,
716945003,666666,,,,,
718033503,666666,,,,,
723525603,666666,,,,,
724036503,666666,,,,,
730087003,666666,,,,,
730988403,666666,,,,,
731306203,666666,,,,,
150604,666666,,,,,
570504,666666,,,,,
609804,666666,,,,,
1897404,666666,,,,,
2089504,666666,,,,,
2372204,666666,,,,,
2678004,666666,,,,,
2742904,666666,,,,,
2891204,666666,,,,,
3027604,666666,,,,,
3156204,666666,,,,,
3384204,666666,,,,,
3641704,666666,,,,,
4874804,666666,,,,,
5374104,666666,,,,,
5543804,666666,,,,,
5573304,666666,,,,,
6488504,666666,,,,,
6569504,666666,,,,,
6600704,666666,,,,,
7175204,666666,,,,,
7528404,666666,,,,,
7697504,666666,,,,,
7751604,666666,,,,,
7826404,666666,,,,,
7837504,666666,,,,,
8081904,666666,,,,,
8225004,666666,,,,,
8394804,666666,,,,,
8486204,666666,,,,,
8784404,666666,,,,,
9246404,666666,,,,,
9362604,666666,,,,,
11919304,666666,,,,,
11953704,666666,,,,,
11957704,666666,,,,,
12080704,666666,,,,,
12572404,666666,,,,,
12712704,666666,,,,,
13123104,666666,,,,,
14900404,666666,,,,,
16169304,666666,,,,,
17783204,666666,,,,,
17873504,666666,,,,,
18166904,666666,,,,,
18551704,666666,,,,,
18596904,666666,,,,,
20838904,666666,,,,,
22533504,666666,,,,,
22834704,666666,,,,,
23156804,666666,,,,,
23183604,666666,,,,,
24012604,666666,,,,,
24714404,666666,,,,,
25211304,666666,,,,,
27201904,666666,,,,,
27752404,666666,,,,,
28113404,666666,,,,,
28176704,666666,,,,,
28409804,666666,,,,,
29435104,666666,,,,,
29694504,666666,,,,,
32084104,666666,,,,,
32870804,666666,,,,,
33652104,666666,,,,,
35132004,666666,,,,,
36748604,666666,,,,,
38084804,666666,,,,,
38264104,666666,,,,,
38284804,666666,,,,,
40022304,666666,,,,,
41851204,666666,,,,,
42061304,666666,,,,,
42316304,666666,,,,,
43378504,666666,,,,,
43510804,666666,,,,,
43669404,666666,,,,,
45562704,666666,,,,,
46538604,666666,,,,,
49228504,666666,,,,,
49243304,666666,,,,,
49553804,666666,,,,,
49618904,666666,,,,,
50007104,666666,,,,,
50117004,666666,,,,,
51479604,666666,,,,,
51527004,666666,,,,,
53002804,666666,,,,,
53140504,666666,,,,,
58578304,666666,,,,,
58659304,666666,,,,,
59892204,666666,,,,,
59896704,666666,,,,,
60070204,666666,,,,,
61123404,666666,,,,,
62461404,666666,,,,,
63560104,666666,,,,,
65171404,666666,,,,,
65257604,666666,,,,,
65809104,666666,,,,,
66120504,666666,,,,,
66739104,666666,,,,,
67139904,666666,,,,,
67682104,666666,,,,,
67932804,666666,,,,,
68103404,666666,,,,,
69818204,666666,,,,,
71819204,666666,,,,,
73091604,666666,,,,,
73323504,666666,,,,,
75791104,666666,,,,,
76638104,666666,,,,,
79652404,666666,,,,,
80775404,666666,,,,,
81359004,666666,,,,,
82367904,666666,,,,,
84837704,666666,,,,,
86894904,666666,,,,,
87628604,666666,,,,,
88711104,666666,,,,,
88824704,666666,,,,,
89739004,666666,,,,,
92025704,666666,,,,,
93813004,666666,,,,,
94239904,666666,,,,,
95425604,666666,,,,,
95729904,666666,,,,,
95920704,666666,,,,,
96804904,666666,,,,,
97450804,666666,,,,,
98864104,666666,,,,,
100019104,666666,,,,,
100281004,666666,,,,,
100610304,666666,,,,,
100633704,666666,,,,,
101839604,666666,,,,,
108999804,666666,,,,,
109028504,666666,,,,,
112352704,666666,,,,,
113901704,666666,,,,,
114918204,666666,,,,,
117677504,666666,,,,,
118538904,666666,,,,,
120897004,666666,,,,,
122269104,666666,,,,,
123830304,666666,,,,,
124100604,666666,,,,,
126402404,666666,,,,,
131703704,666666,,,,,
132339204,666666,,,,,
132368504,666666,,,,,
134070604,666666,,,,,
134889604,666666,,,,,
134979704,666666,,,,,
135653104,666666,,,,,
135818204,666666,,,,,
136056104,666666,,,,,
136675304,666666,,,,,
136924004,666666,,,,,
136937904,666666,,,,,
137027504,666666,,,,,
137951204,666666,,,,,
138318704,666666,,,,,
138383904,666666,,,,,
138713404,666666,,,,,
139699804,666666,,,,,
140157504,666666,,,,,
140597004,666666,,,,,
141656404,666666,,,,,
143307304,666666,,,,,
143817804,666666,,,,,
144293904,666666,,,,,
144439304,666666,,,,,
145145004,666666,,,,,
145516604,666666,,,,,
145824804,666666,,,,,
146360504,666666,,,,,
146397704,666666,,,,,
147866704,666666,,,,,
149342204,666666,,,,,
150410604,666666,,,,,
150424904,666666,,,,,
150885804,666666,,,,,
151026504,666666,,,,,
151518904,666666,,,,,
151889604,666666,,,,,
153025704,666666,,,,,
153048504,666666,,,,,
153148604,666666,,,,,
153356904,666666,,,,,
153400104,666666,,,,,
153782104,666666,,,,,
153873904,666666,,,,,
154499104,666666,,,,,
156473104,666666,,,,,
157894804,666666,,,,,
157950004,666666,,,,,
158887604,666666,,,,,
159591804,666666,,,,,
159762004,666666,,,,,
159800804,666666,,,,,
159817504,666666,,,,,
161438304,666666,,,,,
161657804,666666,,,,,
161750904,666666,,,,,
162915604,666666,,,,,
164363304,666666,,,,,
164675304,666666,,,,,
164737904,666666,,,,,
165652904,666666,,,,,
165728804,666666,,,,,
165978004,666666,,,,,
166581704,666666,,,,,
166776604,666666,,,,,
167006004,666666,,,,,
167605604,666666,,,,,
167921604,666666,,,,,
167929004,666666,,,,,
168305104,666666,,,,,
168465804,666666,,,,,
169923304,666666,,,,,
171410704,666666,,,,,
172055004,666666,,,,,
172435504,666666,,,,,
172497204,666666,,,,,
172980804,666666,,,,,
173277004,666666,,,,,
174206704,666666,,,,,
174623304,666666,,,,,
174830504,666666,,,,,
174949104,666666,,,,,
176028704,666666,,,,,
176765304,666666,,,,,
178446404,666666,,,,,
179601604,666666,,,,,
179616204,666666,,,,,
179768304,666666,,,,,
181487004,666666,,,,,
181839504,666666,,,,,
182220204,666666,,,,,
182480804,666666,,,,,
182667404,666666,,,,,
182880904,666666,,,,,
183773204,666666,,,,,
184120204,666666,,,,,
184304004,666666,,,,,
184987004,666666,,,,,
185946204,666666,,,,,
187094104,666666,,,,,
187580504,666666,,,,,
190172104,666666,,,,,
190400404,666666,,,,,
190639304,666666,,,,,
190829604,666666,,,,,
190938604,666666,,,,,
191040004,666666,,,,,
191403504,666666,,,,,
191631404,666666,,,,,
191786004,666666,,,,,
193894504,666666,,,,,
195068504,666666,,,,,
195462904,666666,,,,,
195823804,666666,,,,,
195964304,666666,,,,,
196815204,666666,,,,,
196817004,666666,,,,,
197208304,666666,,,,,
197770104,666666,,,,,
198127004,666666,,,,,
198293104,666666,,,,,
198512804,666666,,,,,
198910304,666666,,,,,
199413604,666666,,,,,
199548104,666666,,,,,
201802504,666666,,,,,
202007704,666666,,,,,
203657204,666666,,,,,
205589804,666666,,,,,
205628004,666666,,,,,
207816804,666666,,,,,
207872604,666666,,,,,
208244404,666666,,,,,
208966104,666666,,,,,
209232404,666666,,,,,
212537304,666666,,,,,
213076004,666666,,,,,
213407304,666666,,,,,
213413704,666666,,,,,
214892504,666666,,,,,
217080104,666666,,,,,
217919004,666666,,,,,
218248404,666666,,,,,
218555404,666666,,,,,
222672904,666666,,,,,
222825304,666666,,,,,
223398004,666666,,,,,
224059304,666666,,,,,
224492504,666666,,,,,
225287304,666666,,,,,
225697004,666666,,,,,
227065204,666666,,,,,
227543604,666666,,,,,
228454704,666666,,,,,
229278604,666666,,,,,
229500904,666666,,,,,
231924804,666666,,,,,
232306004,666666,,,,,
234523004,666666,,,,,
235014004,666666,,,,,
236135504,666666,,,,,
236370604,666666,,,,,
236944004,666666,,,,,
236946404,666666,,,,,
237346004,666666,,,,,
238174704,666666,,,,,
238853704,666666,,,,,
239884904,666666,,,,,
243229704,666666,,,,,
243292404,666666,,,,,
243308204,666666,,,,,
243348404,666666,,,,,
244440504,666666,,,,,
245569404,666666,,,,,
245729104,666666,,,,,
246345704,666666,,,,,
246699704,666666,,,,,
248769104,666666,,,,,
249498704,666666,,,,,
251533204,666666,,,,,
252585804,666666,,,,,
255714404,666666,,,,,
257396604,666666,,,,,
257569104,666666,,,,,
259536504,666666,,,,,
259551704,666666,,,,,
260575704,666666,,,,,
262046004,666666,,,,,
265714004,666666,,,,,
266247704,666666,,,,,
268600104,666666,,,,,
269711604,666666,,,,,
270111404,666666,,,,,
270566704,666666,,,,,
271136504,666666,,,,,
271208604,666666,,,,,
271910704,666666,,,,,
271924404,666666,,,,,
273863204,666666,,,,,
274841204,666666,,,,,
275160104,666666,,,,,
277864804,666666,,,,,
278340604,666666,,,,,
278595304,666666,,,,,
279180704,666666,,,,,
279522304,666666,,,,,
279664104,666666,,,,,
280707904,666666,,,,,
282113504,666666,,,,,
282959004,666666,,,,,
284089004,666666,,,,,
284126704,666666,,,,,
286524004,666666,,,,,
286868904,666666,,,,,
286938904,666666,,,,,
289224004,666666,,,,,
289305104,666666,,,,,
290752404,666666,,,,,
290784504,666666,,,,,
293276504,666666,,,,,
293519804,666666,,,,,
293689004,666666,,,,,
294990004,666666,,,,,
295847104,666666,,,,,
296414904,666666,,,,,
297404604,666666,,,,,
298054104,666666,,,,,
298544704,666666,,,,,
301975804,666666,,,,,
302347304,666666,,,,,
304741504,666666,,,,,
305360304,666666,,,,,
305448104,666666,,,,,
305634204,666666,,,,,
306068004,666666,,,,,
306762204,666666,,,,,
307466004,666666,,,,,
311496004,666666,,,,,
312327404,666666,,,,,
312628004,666666,,,,,
314597804,666666,,,,,
314649804,666666,,,,,
316590204,666666,,,,,
317418904,666666,,,,,
320483204,666666,,,,,
324255004,666666,,,,,
324453704,666666,,,,,
326516704,666666,,,,,
326945804,666666,,,,,
329432604,666666,,,,,
330112804,666666,,,,,
330309304,666666,,,,,
331322704,666666,,,,,
332591004,666666,,,,,
335304804,666666,,,,,
335747804,666666,,,,,
337348304,666666,,,,,
339622204,666666,,,,,
344127404,666666,,,,,
344551004,666666,,,,,
346197904,666666,,,,,
347303104,666666,,,,,
348062804,666666,,,,,
350744204,666666,,,,,
351837704,666666,,,,,
354551004,666666,,,,,
355067504,666666,,,,,
357545404,666666,,,,,
358455104,666666,,,,,
358471904,666666,,,,,
361092804,666666,,,,,
363122804,666666,,,,,
365462604,666666,,,,,
367087504,666666,,,,,
373070504,666666,,,,,
373472204,666666,,,,,
376943704,666666,,,,,
377468004,666666,,,,,
378596604,666666,,,,,
379971004,666666,,,,,
380674504,666666,,,,,
381634904,666666,,,,,
383294104,666666,,,,,
383744204,666666,,,,,
383941204,666666,,,,,
385340704,666666,,,,,
386896804,666666,,,,,
387252904,666666,,,,,
390195704,666666,,,,,
390232904,666666,,,,,
390857704,666666,,,,,
392833204,666666,,,,,
393536704,666666,,,,,
395324804,666666,,,,,
399452104,666666,,,,,
403898604,666666,,,,,
409070204,666666,,,,,
411271004,666666,,,,,
413010904,666666,,,,,
420821904,666666,,,,,
422222704,666666,,,,,
422949504,666666,,,,,
423211604,666666,,,,,
423682504,666666,,,,,
424626704,666666,,,,,
427568304,666666,,,,,
431883904,666666,,,,,
433392404,666666,,,,,
435406404,666666,,,,,
436129104,666666,,,,,
437113004,666666,,,,,
437265704,666666,,,,,
439260804,666666,,,,,
439669604,666666,,,,,
441287704,666666,,,,,
443166904,666666,,,,,
444697604,666666,,,,,
447019104,666666,,,,,
448260604,666666,,,,,
449680504,666666,,,,,
452754904,666666,,,,,
458295904,666666,,,,,
459170904,666666,,,,,
461732004,666666,,,,,
463269504,666666,,,,,
464211304,666666,,,,,
464833604,666666,,,,,
464908604,666666,,,,,
465358304,666666,,,,,
465520904,666666,,,,,
465597604,666666,,,,,
466067604,666666,,,,,
467950104,666666,,,,,
469839004,666666,,,,,
471449004,666666,,,,,
473447804,666666,,,,,
476843204,666666,,,,,
477026004,666666,,,,,
478702404,666666,,,,,
480638104,666666,,,,,
483203104,666666,,,,,
483839404,666666,,,,,
483997804,666666,,,,,
486304304,666666,,,,,
488417904,666666,,,,,
488547704,666666,,,,,
488600104,666666,,,,,
490051804,666666,,,,,
494043904,666666,,,,,
497725804,666666,,,,,
498449004,666666,,,,,
500596004,666666,,,,,
508865604,666666,,,,,
512388304,666666,,,,,
522748404,666666,,,,,
523624204,666666,,,,,
526865004,666666,,,,,
527867604,666666,,,,,
528916804,666666,,,,,
530367404,666666,,,,,
532565504,666666,,,,,
533430304,666666,,,,,
533917504,666666,,,,,
539088604,666666,,,,,
539222504,666666,,,,,
541161804,666666,,,,,
541190204,666666,,,,,
541331004,666666,,,,,
543373404,666666,,,,,
544961104,666666,,,,,
547858204,666666,,,,,
548474704,666666,,,,,
550430404,666666,,,,,
551390204,666666,,,,,
552040204,666666,,,,,
552577404,666666,,,,,
552837904,666666,,,,,
556761204,666666,,,,,
558375404,666666,,,,,
558683604,666666,,,,,
565556304,666666,,,,,
565825904,666666,,,,,
574354104,666666,,,,,
577160904,666666,,,,,
577420304,666666,,,,,
578125804,666666,,,,,
578686204,666666,,,,,
583161604,666666,,,,,
586203404,666666,,,,,
586485504,666666,,,,,
590482104,666666,,,,,
596047204,666666,,,,,
597814704,666666,,,,,
598176904,666666,,,,,
627338604,666666,,,,,
628860204,666666,,,,,
629584004,666666,,,,,
629867704,666666,,,,,
630035904,666666,,,,,
630456504,666666,,,,,
635991404,666666,,,,,
638005404,666666,,,,,
641381804,666666,,,,,
644521304,666666,,,,,
648527604,666666,,,,,
649960504,666666,,,,,
650892304,666666,,,,,
653025804,666666,,,,,
659777604,666666,,,,,
660242504,666666,,,,,
660355304,666666,,,,,
663128104,666666,,,,,
668187004,666666,,,,,
669020704,666666,,,,,
669457504,666666,,,,,
671078104,666666,,,,,
671360904,666666,,,,,
673028704,666666,,,,,
675838704,666666,,,,,
676412704,666666,,,,,
679788004,666666,,,,,
680633204,666666,,,,,
684041904,666666,,,,,
684107904,666666,,,,,
685464504,666666,,,,,
686663504,666666,,,,,
687347204,666666,,,,,
692764604,666666,,,,,
694220904,666666,,,,,
694259704,666666,,,,,
696550404,666666,,,,,
706712804,666666,,,,,
708204104,666666,,,,,
708800304,666666,,,,,
708873804,666666,,,,,
709317004,666666,,,,,
709449604,666666,,,,,
709590604,666666,,,,,
710453704,666666,,,,,
710508004,666666,,,,,
710636504,666666,,,,,
710801204,666666,,,,,
710812904,666666,,,,,
711122304,666666,,,,,
711521904,666666,,,,,
711674504,666666,,,,,
711758304,666666,,,,,
712119904,666666,,,,,
713082404,666666,,,,,
714404604,666666,,,,,
714772604,666666,,,,,
714877704,666666,,,,,
715161404,666666,,,,,
715877804,666666,,,,,
717461304,666666,,,,,
731646604,666666,,,,,
733528004,666666,,,,,
733667004,666666,,,,,
733939904,666666,,,,,
734119304,666666,,,,,
367605,666666,,,,,
799005,666666,,,,,
902005,666666,,,,,
1086405,666666,,,,,
1273505,666666,,,,,
1325905,666666,,,,,
2010005,666666,,,,,
2906705,666666,,,,,
2987305,666666,,,,,
3185605,666666,,,,,
3318905,666666,,,,,
3421105,666666,,,,,
3669805,666666,,,,,
3791805,666666,,,,,
3811005,666666,,,,,
4609705,666666,,,,,
5330705,666666,,,,,
5933105,666666,,,,,
6020405,666666,,,,,
6371605,666666,,,,,
7267605,666666,,,,,
7491005,666666,,,,,
7711105,666666,,,,,
8575805,666666,,,,,
8944205,666666,,,,,
9009505,666666,,,,,
9132905,666666,,,,,
9736205,666666,,,,,
9812005,666666,,,,,
10233605,666666,,,,,
11112005,666666,,,,,
11875805,666666,,,,,
11944505,666666,,,,,
12471605,666666,,,,,
12624005,666666,,,,,
12903105,666666,,,,,
13549005,666666,,,,,
14709205,666666,,,,,
14817505,666666,,,,,
15032305,666666,,,,,
15219805,666666,,,,,
15700205,666666,,,,,
15807605,666666,,,,,
16100605,666666,,,,,
16292405,666666,,,,,
16386205,666666,,,,,
17190205,666666,,,,,
17218905,666666,,,,,
17703605,666666,,,,,
18058705,666666,,,,,
18252005,666666,,,,,
20100505,666666,,,,,
20353605,666666,,,,,
20365405,666666,,,,,
20742705,666666,,,,,
21128405,666666,,,,,
21165705,666666,,,,,
21245005,666666,,,,,
21885705,666666,,,,,
22374705,666666,,,,,
24341705,666666,,,,,
25243205,666666,,,,,
25389705,666666,,,,,
25457805,666666,,,,,
25664805,666666,,,,,
27476905,666666,,,,,
31577005,666666,,,,,
32172905,666666,,,,,
33322105,666666,,,,,
33512705,666666,,,,,
34249205,666666,,,,,
34260705,666666,,,,,
35813505,666666,,,,,
38154205,666666,,,,,
38254805,666666,,,,,
39175505,666666,,,,,
40096905,666666,,,,,
40300605,666666,,,,,
40558605,666666,,,,,
40765305,666666,,,,,
40938705,666666,,,,,
43552605,666666,,,,,
43583505,666666,,,,,
43894805,666666,,,,,
44069805,666666,,,,,
44121505,666666,,,,,
45341305,666666,,,,,
46286205,666666,,,,,
49526605,666666,,,,,
50985205,666666,,,,,
51160705,666666,,,,,
52362505,666666,,,,,
53083705,666666,,,,,
53707305,666666,,,,,
54132805,666666,,,,,
55594505,666666,,,,,
55687805,666666,,,,,
56683905,666666,,,,,
57655405,666666,,,,,
57849005,666666,,,,,
59997005,666666,,,,,
62531305,666666,,,,,
62659305,666666,,,,,
64762305,666666,,,,,
66160705,666666,,,,,
68052805,666666,,,,,
68093105,666666,,,,,
68685005,666666,,,,,
68947605,666666,,,,,
69689105,666666,,,,,
71733605,666666,,,,,
71914505,666666,,,,,
73314005,666666,,,,,
73321405,666666,,,,,
73983405,666666,,,,,
75247805,666666,,,,,
79725605,666666,,,,,
80837005,666666,,,,,
82203605,666666,,,,,
82352105,666666,,,,,
84905905,666666,,,,,
85478705,666666,,,,,
86370905,666666,,,,,
90303505,666666,,,,,
91349005,666666,,,,,
92745205,666666,,,,,
93528305,666666,,,,,
93703305,666666,,,,,
95620105,666666,,,,,
99707405,666666,,,,,
100680305,666666,,,,,
102444605,666666,,,,,
103775005,666666,,,,,
105505105,666666,,,,,
111405905,666666,,,,,
114112205,666666,,,,,
114428405,666666,,,,,
115315205,666666,,,,,
124297605,666666,,,,,
124441705,666666,,,,,
128430805,666666,,,,,
131780505,666666,,,,,
132261905,666666,,,,,
132362105,666666,,,,,
132725505,666666,,,,,
132810705,666666,,,,,
134151805,666666,,,,,
134470005,666666,,,,,
135456305,666666,,,,,
136470205,666666,,,,,
136708905,666666,,,,,
137048305,666666,,,,,
137322005,666666,,,,,
139177205,666666,,,,,
139342905,666666,,,,,
139422905,666666,,,,,
139813305,666666,,,,,
140379605,666666,,,,,
140558705,666666,,,,,
141533205,666666,,,,,
141969705,666666,,,,,
143557705,666666,,,,,
144496805,666666,,,,,
144539605,666666,,,,,
144546005,666666,,,,,
145477505,666666,,,,,
145872405,666666,,,,,
147310005,666666,,,,,
147365005,666666,,,,,
149193105,666666,,,,,
149530805,666666,,,,,
150669405,666666,,,,,
151453205,666666,,,,,
152195805,666666,,,,,
152608005,666666,,,,,
154181305,666666,,,,,
156715705,666666,,,,,
156852305,666666,,,,,
157786005,666666,,,,,
159816805,666666,,,,,
160888705,666666,,,,,
162752205,666666,,,,,
162954505,666666,,,,,
163114205,666666,,,,,
164727705,666666,,,,,
165328805,666666,,,,,
165880205,666666,,,,,
166433905,666666,,,,,
167934505,666666,,,,,
167936305,666666,,,,,
168328605,666666,,,,,
168613905,666666,,,,,
169221305,666666,,,,,
169472405,666666,,,,,
169668405,666666,,,,,
170441105,666666,,,,,
170622105,666666,,,,,
170655105,666666,,,,,
172099405,666666,,,,,
173117705,666666,,,,,
174152505,666666,,,,,
175310805,666666,,,,,
175391005,666666,,,,,
175880005,666666,,,,,
176519205,666666,,,,,
177402605,666666,,,,,
178278105,666666,,,,,
179246205,666666,,,,,
179531505,666666,,,,,
180324805,666666,,,,,
180444805,666666,,,,,
183825205,666666,,,,,
183899605,666666,,,,,
184558505,666666,,,,,
184594205,666666,,,,,
184957505,666666,,,,,
185935105,666666,,,,,
186183205,666666,,,,,
186421705,666666,,,,,
187945605,666666,,,,,
188024205,666666,,,,,
188473105,666666,,,,,
189674205,666666,,,,,
189882405,666666,,,,,
190356405,666666,,,,,
191804805,666666,,,,,
192349105,666666,,,,,
192412205,666666,,,,,
192624705,666666,,,,,
194384905,666666,,,,,
195014505,666666,,,,,
195233905,666666,,,,,
195316405,666666,,,,,
200761705,666666,,,,,
203143205,666666,,,,,
204355705,666666,,,,,
204398105,666666,,,,,
204472205,666666,,,,,
205287005,666666,,,,,
205832705,666666,,,,,
206268105,666666,,,,,
206507705,666666,,,,,
206695505,666666,,,,,
206941505,666666,,,,,
207623905,666666,,,,,
207827105,666666,,,,,
208370105,666666,,,,,
208475305,666666,,,,,
212773105,666666,,,,,
213365805,666666,,,,,
214952905,666666,,,,,
215078905,666666,,,,,
216465005,666666,,,,,
218183505,666666,,,,,
220092705,666666,,,,,
220412905,666666,,,,,
221514705,666666,,,,,
224572005,666666,,,,,
225188605,666666,,,,,
226552905,666666,,,,,
226593805,666666,,,,,
227141905,666666,,,,,
227251405,666666,,,,,
228957405,666666,,,,,
228959905,666666,,,,,
230251405,666666,,,,,
231965305,666666,,,,,
232051905,666666,,,,,
232408205,666666,,,,,
232883005,666666,,,,,
233745305,666666,,,,,
234151805,666666,,,,,
234242505,666666,,,,,
234299405,666666,,,,,
234749805,666666,,,,,
234750905,666666,,,,,
235865905,666666,,,,,
236072305,666666,,,,,
236534705,666666,,,,,
236546005,666666,,,,,
237739605,666666,,,,,
238707305,666666,,,,,
238875205,666666,,,,,
238884905,666666,,,,,
239217205,666666,,,,,
239485805,666666,,,,,
240578005,666666,,,,,
241232005,666666,,,,,
241482605,666666,,,,,
241989205,666666,,,,,
243880305,666666,,,,,
246166805,666666,,,,,
246546705,666666,,,,,
246833905,666666,,,,,
247427005,666666,,,,,
248781405,666666,,,,,
248975605,666666,,,,,
249588905,666666,,,,,
250338605,666666,,,,,
251096805,666666,,,,,
254219805,666666,,,,,
255524805,666666,,,,,
257216405,666666,,,,,
257362305,666666,,,,,
258589205,666666,,,,,
259236905,666666,,,,,
260173005,666666,,,,,
260819405,666666,,,,,
261448705,666666,,,,,
263641305,666666,,,,,
264497305,666666,,,,,
265064605,666666,,,,,
266778605,666666,,,,,
266982905,666666,,,,,
267511005,666666,,,,,
267837905,666666,,,,,
267891505,666666,,,,,
268795205,666666,,,,,
270954805,666666,,,,,
271251905,666666,,,,,
274115305,666666,,,,,
275504405,666666,,,,,
277068005,666666,,,,,
277387505,666666,,,,,
277445905,666666,,,,,
277585405,666666,,,,,
278207305,666666,,,,,
278729505,666666,,,,,
278950905,666666,,,,,
279000505,666666,,,,,
279675805,666666,,,,,
282282605,666666,,,,,
282307105,666666,,,,,
282440905,666666,,,,,
285533405,666666,,,,,
285838305,666666,,,,,
289306205,666666,,,,,
289788305,666666,,,,,
289995205,666666,,,,,
291207905,666666,,,,,
291469105,666666,,,,,
293586805,666666,,,,,
295643505,666666,,,,,
295710805,666666,,,,,
296096305,666666,,,,,
297351405,666666,,,,,
299370005,666666,,,,,
300223205,666666,,,,,
300933105,666666,,,,,
300992205,666666,,,,,
301313705,666666,,,,,
301438905,666666,,,,,
305264105,666666,,,,,
305334205,666666,,,,,
309466805,666666,,,,,
309477205,666666,,,,,
310408105,666666,,,,,
311980805,666666,,,,,
315127805,666666,,,,,
316807405,666666,,,,,
317556805,666666,,,,,
319588105,666666,,,,,
319751305,666666,,,,,
320251605,666666,,,,,
320466405,666666,,,,,
323411005,666666,,,,,
323448105,666666,,,,,
323610405,666666,,,,,
323840105,666666,,,,,
327086005,666666,,,,,
328470905,666666,,,,,
332014505,666666,,,,,
334348205,666666,,,,,
334539605,666666,,,,,
335440905,666666,,,,,
335532405,666666,,,,,
341227605,666666,,,,,
344601505,666666,,,,,
348682705,666666,,,,,
349355305,666666,,,,,
352078605,666666,,,,,
352742905,666666,,,,,
354243405,666666,,,,,
357813305,666666,,,,,
358477905,666666,,,,,
358573005,666666,,,,,
360607605,666666,,,,,
361050805,666666,,,,,
362573405,666666,,,,,
363025005,666666,,,,,
363110305,666666,,,,,
365777905,666666,,,,,
365858105,666666,,,,,
366234305,666666,,,,,
366259905,666666,,,,,
367014005,666666,,,,,
367560105,666666,,,,,
368587705,666666,,,,,
370033405,666666,,,,,
371942305,666666,,,,,
372506005,666666,,,,,
373072305,666666,,,,,
376580405,666666,,,,,
378279205,666666,,,,,
378398105,666666,,,,,
380076705,666666,,,,,
381297505,666666,,,,,
381324505,666666,,,,,
381443505,666666,,,,,
387818405,666666,,,,,
388912205,666666,,,,,
389058305,666666,,,,,
390474505,666666,,,,,
390745105,666666,,,,,
393320005,666666,,,,,
396044005,666666,,,,,
396123505,666666,,,,,
401057405,666666,,,,,
401496805,666666,,,,,
402377805,666666,,,,,
411674605,666666,,,,,
413847305,666666,,,,,
414177305,666666,,,,,
419525005,666666,,,,,
420930205,666666,,,,,
421189005,666666,,,,,
423357505,666666,,,,,
425958805,666666,,,,,
428005105,666666,,,,,
430097205,666666,,,,,
430757605,666666,,,,,
432148305,666666,,,,,
433032805,666666,,,,,
434659805,666666,,,,,
434983505,666666,,,,,
438801205,666666,,,,,
439954205,666666,,,,,
440209505,666666,,,,,
440448705,666666,,,,,
441577805,666666,,,,,
441800105,666666,,,,,
443732605,666666,,,,,
449734705,666666,,,,,
450098905,666666,,,,,
455469305,666666,,,,,
456792805,666666,,,,,
457481405,666666,,,,,
458092405,666666,,,,,
461475605,666666,,,,,
461545505,666666,,,,,
462931905,666666,,,,,
464585905,666666,,,,,
465087005,666666,,,,,
466517505,666666,,,,,
467856305,666666,,,,,
468383205,666666,,,,,
468384505,666666,,,,,
479575605,666666,,,,,
483343805,666666,,,,,
485032705,666666,,,,,
485289705,666666,,,,,
486502705,666666,,,,,
489652105,666666,,,,,
490927605,666666,,,,,
491356605,666666,,,,,
491909005,666666,,,,,
496504005,666666,,,,,
499719305,666666,,,,,
507142805,666666,,,,,
507574605,666666,,,,,
509656205,666666,,,,,
509756405,666666,,,,,
510186705,666666,,,,,
512068805,666666,,,,,
514292905,666666,,,,,
518445005,666666,,,,,
519301305,666666,,,,,
520632605,666666,,,,,
522712205,666666,,,,,
523514205,666666,,,,,
524474905,666666,,,,,
525812205,666666,,,,,
528168205,666666,,,,,
530977605,666666,,,,,
531612405,666666,,,,,
533690705,666666,,,,,
538173005,666666,,,,,
541057305,666666,,,,,
541363305,666666,,,,,
542587105,666666,,,,,
542939905,666666,,,,,
544123905,666666,,,,,
544911805,666666,,,,,
545459705,666666,,,,,
546076105,666666,,,,,
546710305,666666,,,,,
548685305,666666,,,,,
548784405,666666,,,,,
552634605,666666,,,,,
554120005,666666,,,,,
555554605,666666,,,,,
560474705,666666,,,,,
562460705,666666,,,,,
563643305,666666,,,,,
565465105,666666,,,,,
565575705,666666,,,,,
568285205,666666,,,,,
569442405,666666,,,,,
572085805,666666,,,,,
573116805,666666,,,,,
576299405,666666,,,,,
577297005,666666,,,,,
577400205,666666,,,,,
579010905,666666,,,,,
580089205,666666,,,,,
583495805,666666,,,,,
585164205,666666,,,,,
586611705,666666,,,,,
587013705,666666,,,,,
588702205,666666,,,,,
589247205,666666,,,,,
591564405,666666,,,,,
592062005,666666,,,,,
593171605,666666,,,,,
593365405,666666,,,,,
594979605,666666,,,,,
595220005,666666,,,,,
601497305,666666,,,,,
601625205,666666,,,,,
603336705,666666,,,,,
608528405,666666,,,,,
609228305,666666,,,,,
611176405,666666,,,,,
615324305,666666,,,,,
616361305,666666,,,,,
617394205,666666,,,,,
618627805,666666,,,,,
620408405,666666,,,,,
620788205,666666,,,,,
620826205,666666,,,,,
621668505,666666,,,,,
622857205,666666,,,,,
